Temperature,Humidity,Wind Speed,Wind Bearing,Visibility,Pressure,Disease,Disease in number
19.8,76,3.3,120,11.1,1014.8,Early Blight,1
26.1,60,8.4,305,9.4,1014.9,Late Blight,0
21.2,75,4.9,100,12.3,1015.8,Early Blight,1
23.7,67,2.1,214,9.2,1014,Late Blight,0
20.5,73,5.6,140,10.5,1015.2,Early Blight,1
25.2,62,6.8,270,8.1,1016.1,Late Blight,0
18.9,78,3,88,11.8,1014.5,Early Blight,1
27.5,58,9.1,18,7.9,1014.8,Late Blight,0
23.4,71,4.2,192,10.2,1015.4,Early Blight,1
25.8,63,7.8,259,8.6,1015.8,Late Blight,0
20.2,75,3.9,112,11.5,1014.6,Early Blight,1
26.9,59,8,300,9.2,1015.2,Late Blight,0
21.7,74,5.3,130,12.1,1016,Early Blight,1
24.1,66,2.7,225,9.7,1014.2,Late Blight,0
22.4,70,4.8,157,10.8,1015.1,Early Blight,1
26,61,6.5,276,8.3,1015.9,Late Blight,0
19.5,77,3.1,96,12.2,1014.7,Early Blight,1
28.3,56,9.5,5,8.5,1015.4,Late Blight,0
24.6,64,6.1,205,9,1015.6,Early Blight,1
27,59,8.9,285,8.8,1016.3,Late Blight,0
19.9,76,3.7,104,11.3,1014.9,Early Blight,1
28.6,55,9.8,342,8,1015.5,Late Blight,0
21.5,74,5,144,11.9,1016.1,Early Blight,1
23.6,67,6.3,195,9.3,1016.1,Early Blight,1
28.3,58,9.7,18,8.1,1015.3,Late Blight,0
20.5,74,4.5,109,11.5,1015.2,Early Blight,1
25.6,62,7.8,298,9.7,1014.5,Late Blight,0
21.9,71,5,157,10.8,1016,Early Blight,1
24.9,64,2.6,234,9.8,1014.2,Late Blight,0
22.1,70,5.9,171,10.1,1015.7,Early Blight,1
26.8,59,8.4,323,8.4,1014.8,Late Blight,0
20.3,75,3.5,130,11.3,1014.7,Early Blight,1
29.7,55,9.1,7,8.9,1015.5,Late Blight,0
26.5,63,6.1,168,9.8,1015,Early Blight,1
22,73,4.8,132,11.2,1015.5,Early Blight,1
24.6,65,7.5,275,8.7,1016.1,Late Blight,0
20.1,77,3.8,98,11.7,1015.2,Early Blight,1
27.3,61,8.3,304,9.3,1014.8,Late Blight,0
21.4,74,4.3,163,10.9,1015.6,Early Blight,1
23.9,67,2.8,197,9.6,1014.2,Late Blight,0
19.8,76,3.1,114,11.4,1014.9,Early Blight,1
25.2,64,6.2,236,9.1,1016.2,Late Blight,0
22.3,72,5,179,10.1,1015.3,Early Blight,1
20.5,65,6.3,185,9.8,1015.2,Early Blight,1
23.7,72,4.8,279,10.3,1014.9,Late Blight,0
19.4,77,3.6,128,11.5,1014.7,Early Blight,1
24.9,62,8.7,312,8.7,1015.1,Late Blight,0
21.6,70,5.2,214,12.1,1015.6,Early Blight,1
25.1,61,2.4,198,10.9,1014.2,Late Blight,0
22.1,69,4.3,98,11.3,1015.3,Early Blight,1
27.3,56,9.5,21,8.5,1015,Late Blight,0
20.9,74,3.1,139,11.2,1015.5,Early Blight,1
24.5,63,6.1,295,9.8,1014.6,Late Blight,0
21.7,71,5.5,179,12.5,1015.9,Early Blight,1
26.5,58,2.8,214,10.6,1014.4,Late Blight,0
20.8,73,4,122,11.8,1015.1,Early Blight,1
25.3,60,7.9,290,8.4,1014.8,Late Blight,0
21.8,68,4.8,106,11.7,1015.4,Early Blight,1
26.1,59,2.1,222,9.4,1014.1,Late Blight,0
19.8,76,3.4,98,12,1015.7,Early Blight,1
27.7,54,10.2,16,8.2,1015.2,Late Blight,0
22.5,67,5.3,177,11.1,1015.3,Early Blight,1
25.9,61,8,288,9.1,1015,Late Blight,0
20.5,74,3.2,139,11.3,1015.6,Early Blight,1
24.1,64,6,295,9.9,1014.5,Late Blight,0
21.9,70,5.4,185,12.3,1016,Early Blight,1
26.4,58,2.4,198,10.7,1014.3,Late Blight,0
20.7,73,4.1,120,11.9,1015,Early Blight,1
25.7,60,7.3,302,8.6,1014.9,Late Blight,0
22.2,68,4.7,106,11.6,1015.5,Early Blight,1
26.9,57,1.9,222,9.3,1014,Late Blight,0
19.9,75,3.5,92,12.1,1015.6,Early Blight,1
22.3,72,5.1,179,10,1015.5,Early Blight,1
24.5,65,7.2,245,8.9,1016.2,Late Blight,0
19.8,76,3.3,120,11.1,1014.8,Early Blight,1
26.1,60,8.4,305,9.4,1014.9,Late Blight,0
21.2,75,4.9,100,12.3,1015.8,Early Blight,1
23.7,67,2.1,214,9.2,1014,Late Blight,0
20.4,71,4.5,152,11.8,1016.1,Early Blight,1
27.2,58,9.1,18,8.8,1015.3,Late Blight,0
22.1,74,3.5,132,11.5,1015.2,Early Blight,1
25.9,61,6.7,269,9.1,1016,Late Blight,0
21.5,73,5.3,186,10.5,1015.6,Early Blight,1
24.3,66,2.9,222,9.7,1015.1,Late Blight,0
20.1,77,2.8,95,11,1014.9,Early Blight,1
27.9,55,7.4,352,8.4,1014.4,Late Blight,0
22.9,70,6.1,210,9.9,1015.4,Early Blight,1
23.8,66,4.4,182,10.9,1014.7,Late Blight,0
19.7,76,2.6,110,11.5,1014.3,Early Blight,1
26.7,59,9.7,327,8.6,1014.8,Late Blight,0
21.4,74,4.8,170,12.1,1016.3,Early Blight,1
24.9,64,3.6,237,9.3,1014.6,Late Blight,0
20.6,72,2.9,136,11.6,1015.1,Early Blight,1
28.3,56,8.9,14,8.9,1015.7,Late Blight,0
22.7,69,5.5,194,10.3,1015.9,Early Blight,1
25.1,63,5.1,262,8.8,1015.5,Late Blight,0
20.2,76,3.7,102,11.3,1015.3,Early Blight,1
27.6,57,6.5,297,9.6,1014.2,Late Blight,0
21.8,73,2.2,206,11.9,1016.2,Early Blight,1
23.4,68,4.6,192,10.6,1014.9,Late Blight,0
19.9,75,2.3,126,12.2,1015.2,Early Blight,1
23.5,68,5,198,9.8,1015.6,Early Blight,1
26.8,62,6.7,308,8.5,1016,Late Blight,0
19.6,76,4.1,92,12,1015,Early Blight,1
28.2,57,9.2,19,9,1014.7,Late Blight,0
21.1,74,3.3,124,11.7,1015.8,Early Blight,1
24.6,64,2,236,9.4,1014.1,Late Blight,0
22,71,5.6,172,10.3,1015.4,Early Blight,1
27.3,60,6.3,324,8.9,1015.1,Late Blight,0
20.9,75,3.2,136,11.6,1014.8,Early Blight,1
29.1,56,8.5,8,8.7,1015.3,Late Blight,0
17.6,83,3.5,180,10.5,1013.3,Early Blight,1
22.8,72,6.1,248,9.8,1015.9,Late Blight,0
19.5,77,4.3,94,11.3,1014.4,Early Blight,1
25.9,62,9.2,14,8.2,1015,Late Blight,0
20.6,75,5.5,163,10.1,1014.3,Early Blight,1
23.4,68,2.4,201,9.1,1014.7,Late Blight,0
21.8,71,4.7,128,11.2,1014.9,Early Blight,1
26.1,61,7.8,300,9.2,1016.1,Late Blight,0
20.3,76,3.1,114,11.8,1015.2,Early Blight,1
28.6,57,8,6,8.8,1015.6,Late Blight,0
24.3,64,4.3,205,9.6,1014.9,Early Blight,1
27.1,58,7.5,289,8.7,1015.4,Late Blight,0
20.1,76,3.7,106,11.5,1015.6,Early Blight,1
22.3,72,5.1,179,10,1015.5,Early Blight,1
24.5,65,7.2,245,8.9,1016.2,Late Blight,0
19.8,76,3.3,120,11.1,1014.8,Early Blight,1
26.1,60,8.4,305,9.4,1014.9,Late Blight,0
21.2,75,4.9,100,12.3,1015.8,Early Blight,1
23.7,67,2.1,214,9.2,1014,Late Blight,0
20.6,73,6.1,149,10.6,1016.3,Early Blight,1
25.3,63,7.8,332,8.1,1015.2,Late Blight,0
18.9,79,2.9,83,12.7,1014.6,Early Blight,1
27.2,58,9.1,11,7.9,1015.9,Late Blight,0
21.5,74,5.5,188,10.8,1014.1,Early Blight,1
24.9,64,2.2,220,8.4,1015.3,Late Blight,0
22.1,71,4.7,163,11.5,1016.1,Early Blight,1
23.1,68,4.3,192,10.3,1015.6,Early Blight,1
25.6,62,6.5,299,8.8,1016.1,Late Blight,0
20.9,75,3.2,135,11.2,1015,Early Blight,1
28.5,59,9.1,19,8.9,1014.8,Late Blight,0
21.8,73,5.3,169,10.9,1015.2,Early Blight,1
24.9,64,2.6,241,9.1,1014.3,Late Blight,0
22.4,71,4.9,178,10.4,1015.5,Early Blight,1
26.8,57,7.8,308,9,1015,Late Blight,0
19.7,77,3.4,90,11.9,1014.7,Early Blight,1
29.3,56,8.8,7,8.6,1015.4,Late Blight,0
23.5,68,5,198,9.8,1015.6,Early Blight,1
26.8,62,6.7,308,8.5,1016,Late Blight,0
19.6,76,4.1,92,12,1015,Early Blight,1
28.2,57,9.2,19,9,1014.7,Late Blight,0
21.1,74,3.3,124,11.7,1015.8,Early Blight,1
24.6,64,2,236,9.4,1014.1,Late Blight,0
22,71,5.6,172,10.3,1015.4,Early Blight,1
27.3,60,6.3,324,8.9,1015.1,Late Blight,0
20.9,75,3.2,136,11.6,1014.8,Early Blight,1
29.1,56,8.5,8,8.7,1015.3,Late Blight,0
23.2,68,4.4,191,10.2,1015.7,Early Blight,1
25.7,62,6.6,299,8.7,1016.2,Late Blight,0
20.8,75,3.1,136,11.3,1015.1,Early Blight,1
28.4,59,9,19,8.8,1014.9,Late Blight,0
21.9,73,5.4,170,10.8,1015.3,Early Blight,1
24.8,64,2.5,240,9,1014.4,Late Blight,0
22.5,71,4.8,177,10.5,1015.6,Early Blight,1
26.7,57,7.7,308,9.1,1015.1,Late Blight,0
24.5,78,5.1,135,12.4,1014.2,Late Blight,0
20.9,73,2.7,80,8.6,1015.1,Early Blight,1
26.3,63,7.3,268,9.9,1016,Late Blight,0
22.1,70,3.8,110,11.3,1014.9,Early Blight,1
24.8,68,4.2,170,10.7,1015.5,Late Blight,0
21.5,77,5.8,197,8.9,1014.6,Early Blight,1
27,62,6.1,312,9.2,1015.2,Late Blight,0
22.4,74,4.5,155,11.9,1014.1,Early Blight,1
26.7,58,8.6,335,9.7,1015.9,Late Blight,0
23.2,71,3.5,94,10.8,1014.7,Early Blight,1
27.6,57,9.1,17,8.8,1015.3,Late Blight,0
20.5,75,4.5,154,11.5,1014.4,Early Blight,1
24.4,68,4.6,171,10.6,1015.6,Late Blight,0
22,73,3,123,12.2,1015,Early Blight,1
26.2,61,7.9,297,9.6,1015.8,Late Blight,0
21.8,76,5.3,182,10.2,1014.3,Early Blight,1
24.9,67,4.8,190,10.5,1015.4,Late Blight,0
22.8,72,4,103,11.7,1014.5,Early Blight,1
26.9,59,8.3,327,9.3,1015.7,Late Blight,0
21.1,75,4.1,99,12.1,1014.9,Early Blight,1
25.6,65,6.1,257,9.8,1015.4,Late Blight,0
19.9,78,2.5,72,8.5,1015.2,Early Blight,1
27.1,60,7.6,289,9.5,1015.6,Late Blight,0
22.9,71,3.9,111,11.5,1014.6,Early Blight,1
26.8,56,9,25,8.9,1015.1,Late Blight,0
20.6,74,4.2,142,11.2,1014.7,Early Blight,1
24.7,68,4.3,180,10.8,1015.3,Late Blight,0
22.1,73,3.3,112,12,1015,Early Blight,1
26.5,61,8.1,282,9.8,1015.9,Late Blight,0
21.1,70,4.2,120,10.2,1015.5,Early Blight,1
24.8,63,7.5,220,9.1,1016.2,Late Blight,0
18.6,77,3.1,102,11.3,1014.9,Early Blight,1
26.5,59,8.2,318,9.6,1014.8,Late Blight,0
20.9,72,4.8,135,12.1,1015.7,Early Blight,1
23.3,66,2.3,197,9.8,1014.2,Late Blight,0
22.1,71,5.4,168,10.9,1015.4,Early Blight,1
27.6,56,9.1,15,8.8,1015.1,Late Blight,0
19.9,75,3.5,118,11.5,1014.7,Early Blight,1
28.9,52,8.7,350,8.4,1015.2,Late Blight,0
19.8,72,4,115,10.3,1015.6,Early Blight,1
23.7,64,6.8,210,9,1016.3,Late Blight,0
17.5,78,2.9,98,11.4,1014.8,Early Blight,1
25.3,58,7.9,302,9.3,1014.9,Late Blight,0
20.4,73,4.5,142,12.2,1015.9,Early Blight,1
22.8,67,2,189,9.6,1014.1,Late Blight,0
21.5,70,5.2,160,11,1015.3,Early Blight,1
26.9,55,9,27,8.9,1015,Late Blight,0
18.9,75,3.2,115,11.6,1014.6,Early Blight,1
29.5,50,8.4,335,8.5,1015.3,Late Blight,0
20.4,71,4.4,110,10.4,1015.7,Early Blight,1
23.2,65,6.5,200,9.3,1016.4,Late Blight,0
18,79,2.7,92,11.5,1014.7,Early Blight,1
25.9,59,7.7,295,9.5,1014.8,Late Blight,0
19.8,74,4.2,130,12,1015.8,Early Blight,1
22.2,68,1.9,183,9.7,1014.3,Late Blight,0
20.9,70,5,155,10.8,1015.5,Early Blight,1
23.5,68,5,198,9.8,1015.6,Early Blight,1
26.8,62,6.7,308,8.5,1016,Late Blight,0
19.6,76,4.1,92,12,1015,Early Blight,1
28.2,57,9.2,19,9,1014.7,Late Blight,0
21.1,74,3.3,124,11.7,1015.8,Early Blight,1
24.6,64,2,236,9.4,1014.1,Late Blight,0
22,71,5.6,172,10.3,1015.4,Early Blight,1
27.3,60,6.3,324,8.9,1015.1,Late Blight,0
20.9,75,3.2,136,11.6,1014.8,Early Blight,1
29.1,56,8.5,8,8.7,1015.3,Late Blight,0
21.3,69,3.8,163,10.2,1015.7,Early Blight,1
23.7,64,5.9,290,9,1016.1,Late Blight,0
18.9,77,2.8,105,11.9,1015.3,Early Blight,1
25.5,59,7.7,357,8.6,1014.6,Late Blight,0
20.6,73,3.9,144,12.2,1015.5,Early Blight,1
22.9,66,2.1,206,9.5,1014.3,Late Blight,0
19.8,75,4.8,184,11,1015,Early Blight,1
26.1,61,5.5,315,8.8,1015.2,Late Blight,0
22.3,68,3.3,126,11.5,1015.9,Early Blight,1
27.4,57,9.1,11,9.1,1014.9,Late Blight,0
20.2,71,4,188,10.8,1015.4,Early Blight,1
24,63,6.2,322,8.7,1015.8,Late Blight,0
18.3,78,2.5,95,12.1,1014.9,Early Blight,1
27.3,56,8.3,23,9.2,1015.5,Late Blight,0
19.5,75,3.5,138,11.8,1015.6,Early Blight,1
23.1,66,2.2,197,9.6,1014.2,Late Blight,0
21,72,5.1,161,10.6,1015.2,Early Blight,1
28.5,59,5.9,333,8.5,1015,Late Blight ,0
23.5,68,5,198,9.8,1015.6,Early Blight,1
26.8,62,6.7,308,8.5,1016,Late Blight,0
19.6,76,4.1,92,12,1015,Early Blight,1
28.2,57,9.2,19,9,1014.7,Late Blight,0
21.1,74,3.3,124,11.7,1015.8,Early Blight,1
24.6,64,2,236,9.4,1014.1,Late Blight,0
22,71,5.6,172,10.3,1015.4,Early Blight,1
27.3,60,6.3,324,8.9,1015.1,Late Blight,0
20.9,75,3.2,136,11.6,1014.8,Early Blight,1
29.1,56,8.5,8,8.7,1015.3,Late Blight,0
24,67,4.4,252,10.2,1014.2,Early Blight,1
25.3,63,3.1,147,10.6,1014.9,Late Blight,0
21.8,72,6,183,9.9,1015.5,Early Blight,1
26.5,58,8.1,39,9.2,1015.9,Late Blight,0
19.2,77,2.6,76,12.5,1015.2,Early Blight,1
28.7,55,9.9,330,8.3,1015.6,Late Blight,0
20.6,73,4.8,109,11.9,1015.1,Early Blight,1
29.8,54,8.9,15,8.5,1015.9,Late Blight,0
23.3,69,3.8,220,10.5,1014.3,Early Blight,1
25.9,61,4.7,282,9.8,1014.4,Late Blight,0
22.5,70,5.9,157,10.1,1015.2,Early Blight,1
27.1,59,7.4,355,8.7,1015.7,Late Blight,0
21.4,74,2.9,131,11.4,1015.6,Early Blight,1
23.8,66,4.5,207,10.4,1014.7,Late Blight,0
20.3,75,3.7,96,12.2,1015.3,Early Blight,1
26,62,5.6,301,9.1,1015,Late Blight,0
18.8,78,2.2,68,12.8,1015.1,Early Blight,1
29,57,7.7,25,8.8,1015.2,Late Blight,0
22.9,68,4.6,186,10.3,1014.2,Early Blight,1
20.1,58,3.2,221,12.4,1015.9,Early Blight,1
25.7,64,6.5,173,9.7,1015.2,Late Blight,0
19.5,75,4.3,95,11.3,1015.1,Early Blight,1
28.3,56,7.8,292,8.6,1014.7,Late Blight,0
21.6,73,5.8,166,10.6,1016,Early Blight,1
24.9,63,1.8,210,9.9,1014.2,Late Blight,0
22.3,70,4.9,127,11.8,1014.9,Early Blight,1
27.6,58,9.1,305,8.4,1015.5,Late Blight,0
20.8,74,3.1,133,11.9,1015.3,Early Blight,1
29.5,55,8.3,19,8.8,1015.7,Late Blight,0
21.4,73,4.2,197,9.8,1014.5,Early Blight,1
24.6,62,6.7,312,8.5,1015,Late Blight,0
18.9,78,3.7,110,11.8,1015.2,Early Blight,1
27.3,59,9,22,8.8,1015.8,Late Blight,0
22.1,71,5.3,177,10.2,1014.2,Early Blight,1
25.2,63,2.2,245,9.1,1015.9,Late Blight,0
20.5,75,4.8,142,11.5,1014.7,Early Blight,1
28.1,58,7.4,325,8.7,1015.3,Late Blight,0
21.9,72,3.6,132,11.9,1014.9,Early Blight,1
26.4,61,8.9,298,9.2,1014.4,Late Blight,0
23.5,68,5,198,9.8,1015.6,Early Blight,1
26.8,62,6.7,308,8.5,1016,Late Blight,0
19.6,76,4.1,92,12,1015,Early Blight,1
28.2,57,9.2,19,9,1014.7,Late Blight,0
21.1,74,3.3,124,11.7,1015.8,Early Blight,1
24.6,64,2,236,9.4,1014.1,Late Blight,0
22,71,5.6,172,10.3,1015.4,Early Blight,1
27.3,60,6.3,324,8.9,1015.1,Late Blight,0
20.9,75,3.2,136,11.6,1014.8,Early Blight,1
29.1,56,8.5,8,8.7,1015.3,Late Blight,0
22.1,72,4.9,199,9.9,1014.6,Early Blight,1
25.4,63,6.4,306,8.6,1015.1,Late Blight,0
19,78,3.4,114,11.9,1015.3,Early Blight,1
27.8,58,8.7,24,8.9,1015.9,Late Blight,0
21.9,72,5.2,179,10.1,1014.3,Early Blight,1
24.9,64,2.1,242,9,1015.8,Late Blight,0
20.7,75,4.7,147,11.4,1014.6,Early Blight,1
28.5,57,7.9,328,8.8,1015.4,Late Blight,0
23.2,69,6.2,230,9.8,1015.7,Early Blight,1
25.1,63,8.1,292,8.5,1016.5,Late Blight,0
20.5,77,4.5,110,11.5,1014.6,Early Blight,1
27.3,59,9.3,330,9,1015.2,Late Blight,0
22.1,74,3.7,135,12.1,1015.9,Early Blight,1
24.8,64,2.8,220,9.7,1014.2,Late Blight,0
22.9,70,5.3,185,10.5,1015.3,Early Blight,1
26.7,61,7.8,295,8.7,1015,Late Blight,0
21.7,73,4.8,155,11.8,1014.9,Early Blight,1
28.5,57,8.9,350,8.3,1015.6,Late Blight,0
23.6,68,6.1,225,9.9,1015.8,Early Blight,1
25.3,62,7.6,280,8.3,1016.3,Late Blight,0
20.9,75,3.6,128,12.2,1015.1,Early Blight,1
27.9,58,9.5,340,8.6,1015.1,Late Blight,0
22.4,72,4.9,160,11.3,1015.5,Early Blight,1
24.9,64,2.5,230,9.5,1014.3,Late Blight,0
22.6,71,5,175,10.8,1015.4,Early Blight,1
26.4,60,8.2,300,8.8,1015.4,Late Blight,0
21.4,74,4.2,100,12.1,1015.7,Early Blight,1
28.1,58,9.1,335,8.5,1015.3,Late Blight,0
22.8,70,5.5,195,10.7,1015.2,Early Blight,1
25.6,62,7.4,270,8.4,1016.4,Late Blight,0
20.7,76,3.9,115,11.4,1014.7,Early Blight,1
27.7,59,9.4,335,8.4,1015,Late Blight,0
22.2,73,4.6,145,11.6,1015.3,Early Blight,1
24.7,64,3,215,9.6,1014.1,Late Blight,0
23,69,6,220,10,1015.9,Early Blight,1
25.2,63,7.9,285,8.6,1016.2,Late Blight,0
21,75,3.5,125,12,1015,Early Blight,1
22.3,72,5.1,179,10,1015.5,Early Blight,1
24.5,65,7.2,245,8.9,1016.2,Late Blight,0
19.8,76,3.3,120,11.1,1014.8,Early Blight,1
26.1,60,8.4,305,9.4,1014.9,Late Blight,0
21.2,75,4.9,100,12.3,1015.8,Early Blight,1
23.7,67,2.1,214,9.2,1014,Late Blight,0
20.4,73,6.8,188,10.9,1016.5,Early Blight,1
27.4,58,7.6,276,8.4,1014.4,Late Blight,0
18.9,78,2.7,85,13.1,1015.3,Early Blight,1
28.6,54,9.3,341,8.7,1015.6,Late Blight,0
22.1,72,5.5,131,10.5,1014.7,Early Blight,1
25.3,63,4.1,192,9.9,1016.4,Late Blight,0
19.7,76,2.2,99,12.9,1014.9,Early Blight,1
27.1,59,6.1,269,8.6,1015.2,Late Blight,0
20.8,74,4.2,151,11.8,1015.6,Early Blight,1
24.8,64,2.9,235,9.6,1014.3,Late Blight,0
21.9,70,7.3,167,10.7,1016,Early Blight,1
26.5,61,5.6,289,8.5,1015.1,Late Blight,0
19.9,75,3.8,107,12.1,1015.4,Early Blight,1
28.9,55,8,16,8.2,1014.6,Late Blight,0
22.8,69,4.4,197,10.2,1016.3,Early Blight,1
25.6,62,3.1,228,9.3,1014.2,Late Blight,0
20.2,74,5.2,129,11.2,1015.7,Early Blight,1
27.7,57,6.5,319,8.8,1015,Late Blight,0
19.5,77,2.5,88,13,1015.1,Early Blight,1
29.3,53,9.1,3,8.9,1015.5,Late Blight,0
22.5,71,6.2,181,10.4,1014.9,Early Blight,1
24.1,66,3.8,220,9.7,1016.1,Late Blight,0
21,75,3.9,141,11.5,1015.2,Early Blight,1
21.3,65,6.2,192,10,1015.5,Early Blight,1
23.1,68,7.9,234,8.7,1016.2,Late Blight,0
18.9,72,4.1,114,11.4,1014.8,Early Blight,1
25.8,59,8.1,301,9.6,1014.9,Late Blight,0
20.5,70,5.2,98,12.1,1015.8,Early Blight,1
22.8,66,2.8,221,9.4,1014,Late Blight,0
19.7,73,3.5,130,11,1015.1,Early Blight,1
26.3,58,6.7,319,9.1,1015.9,Late Blight,0
21.6,69,5.8,184,10.5,1015.3,Early Blight,1
24.9,63,2.3,246,8.3,1014.2,Late Blight,0
19.8,72,5.5,187,9.9,1015.4,Early Blight,1
22.6,66,6.8,228,8.6,1016.1,Late Blight,0
17.9,74,3.7,107,11.3,1014.7,Early Blight,1
25.3,60,7.6,294,9.5,1014.8,Late Blight,0
20.1,71,4.9,95,11.9,1015.7,Early Blight,1
23.4,67,2.5,208,9.3,1013.9,Late Blight,0
18.7,73,3.1,126,10.9,1015,Early Blight,1
26.7,57,6.2,312,9,1015.8,Late Blight,0
21.2,68,5,181,10.4,1015.2,Early Blight,1
24.5,63,2.8,234,8.4,1014.1,Late Blight,0
20.1,71,5.9,178,10.1,1015.6,Early Blight,1
23,68,8.1,231,8.8,1016.3,Late Blight,0
18.5,74,3.5,112,11.2,1014.9,Early Blight,1
25.2,59,7.2,296,9.3,1015,Late Blight,0
20.9,70,5.6,102,12,1015.9,Early Blight,1
22.8,66,2.2,219,9.5,1014.1,Late Blight,0
19.2,73,4.2,127,11.1,1015.2,Early Blight,1
26.1,58,6.9,318,9.2,1015.7,Late Blight,0
22.3,72,5.1,179,10,1015.5,Early Blight,1
24.5,65,7.2,245,8.9,1016.2,Late Blight,0
19.8,76,3.3,120,11.1,1014.8,Early Blight,1
26.1,60,8.4,305,9.4,1014.9,Late Blight,0
21.2,75,4.9,100,12.3,1015.8,Early Blight,1
23.7,67,2.1,214,9.2,1014,Late Blight,0
20.6,73,6.5,154,11.6,1015.2,Early Blight,1
28.1,59,10,22,8.6,1015.1,Late Blight,0
19.9,76,3.5,87,11.5,1014.7,Early Blight,1
27.9,60,9.3,9,9,1014.3,Late Blight,0
22.4,72,4.2,191,10.9,1015.6,Early Blight,1
25.3,66,5.8,267,9.7,1016.1,Late Blight,0
21.8,74,5,177,10.8,1015.2,Early Blight,1
24.9,64,2.6,203,9.1,1014.6,Late Blight,0
20,75,3.1,131,12.1,1015.4,Early Blight,1
28.4,58,7.9,347,8.2,1014.2,Late Blight,0
22.1,73,4.6,172,11.3,1015.9,Early Blight,1
26.5,61,8,300,9.5,1015,Late Blight,0
21.9,74,5.1,160,10.7,1015.7,Early Blight,1
27.1,59,9.8,7,8.8,1015.2,Late Blight,0
23.2,70,3.9,215,10.5,1015.3,Early Blight,1
25.6,64,6.4,260,9.6,1014.4,Late Blight,0
20.2,76,3.4,102,11.8,1014.9,Early Blight,1
28.9,56,7.6,348,8.1,1014.5,Late Blight,0
21.6,73,4.4,142,11.4,1015.1,Early Blight,1
25.2,65,2.2,227,9,1016.3,Late Blight,0
19.7,76,3.6,96,11.3,1015.5,Early Blight,1
26.9,60,9.5,18,8.9,1015.3,Late Blight,0
20.8,74,5.2,168,10.6,1015.1,Early Blight,1
22.3,72,5.1,179,10,1015.5,Early Blight,1
24.5,65,7.2,245,8.9,1016.2,Late Blight,0
19.8,76,3.3,120,11.1,1014.8,Early Blight,1
26.1,60,8.4,305,9.4,1014.9,Late Blight,0
21.2,75,4.9,100,12.3,1015.8,Early Blight,1
23.7,67,2.1,214,9.2,1014,Late Blight,0
20.1,73,3.7,168,10.8,1015.3,Early Blight,1
25.3,62,6.1,298,8.6,1015,Late Blight,0
18.9,77,2.9,94,12.7,1014.5,Early Blight,1
27.2,58,7.6,28,8.4,1015.6,Late Blight,0
22.5,71,5.5,184,10.5,1014.9,Early Blight,1
24.9,64,2.2,234,9.3,1015.7,Late Blight,0
19.4,75,4.2,112,11.5,1014.2,Early Blight,1
26.4,59,9.1,344,9,1015.5,Late Blight,0
21.3,74,3.8,131,12.1,1015.1,Early Blight,1
23.8,66,2.9,199,9.5,1014.6,Late Blight,0
20.6,72,6.2,150,11.2,1015.2,Early Blight,1
25.1,63,7.3,281,8.8,1016,Late Blight,0
18.8,77,3.1,85,12.9,1014.3,Early Blight,1
27.5,57,8.5,5,8.5,1015.4,Late Blight,0
22.8,70,4.4,161,10.4,1014.7,Early Blight,1
24.7,64,2.4,219,9.1,1015.9,Late Blight,0
19.7,76,4,105,11.3,1014.9,Early Blight,1
26.9,61,8.2,319,9.3,1015.3,Late Blight,0
21.1,74,3.5,142,12.2,1015.6,Early Blight,1
23.9,66,2.6,187,9.7,1014.4,Late Blight,0
20.8,72,5.8,156,11,1015.1,Early Blight,1
25.5,62,6.8,307,8.7,1015.2,Late Blight,0
18.6,77,3.4,98,13,1014.1,Early Blight,1
23.4,69,4.3,190,10,1015.4,Early Blight,1
25.7,64,8.2,234,8.5,1016.1,Late Blight,0
19.9,75,3.7,98,11.8,1015,Early Blight,1
26.5,61,9,317,9.1,1014.8,Late Blight,0
22.1,73,5.2,167,10.9,1015.7,Early Blight,1
24.5,66,2.5,231,9.3,1014.2,Late Blight,0
21.6,72,4.8,183,11.2,1015.2,Early Blight,1
26.9,59,7.5,295,8.8,1015,Late Blight,0
20.8,76,2.9,130,12.1,1014.9,Early Blight,1
27.8,57,8,12,8.9,1015.6,Late Blight,0
22.9,70,3.8,199,10.3,1015.3,Early Blight,1
26.1,63,6.9,242,8.7,1016,Late Blight,0
20.2,74,2.9,105,12.4,1015.1,Early Blight,1
27.3,58,9.4,324,9.5,1014.7,Late Blight,0
21.8,72,4.4,162,11.4,1015.6,Early Blight,1
24.3,65,2.2,226,9,1014.1,Late Blight,0
22.2,71,5,174,11.1,1015.3,Early Blight,1
27.1,59,7,305,8.9,1015.1,Late Blight,0
20.6,75,2.6,140,12.2,1014.9,Early Blight,1
28.2,56,8.8,8,8.8,1015.4,Late Blight,0
23.5,68,5,198,9.8,1015.6,Early Blight,1
26.8,62,6.7,308,8.5,1016,Late Blight,0
19.6,76,4.1,92,12,1015,Early Blight,1
28.2,57,9.2,19,9,1014.7,Late Blight,0
21.1,74,3.3,124,11.7,1015.8,Early Blight,1
24.6,64,2,236,9.4,1014.1,Late Blight,0
22,71,5.6,172,10.3,1015.4,Early Blight,1
27.3,60,6.3,324,8.9,1015.1,Late Blight,0
20.8,68,4.7,220,11.2,1015.3,Early Blight,1
25.2,62,5.5,128,9.5,1014.9,Late Blight,0
23.4,70,6.2,312,8.1,1016.1,Early Blight,1
19.6,78,2.9,43,10.8,1013.8,Late Blight,0
